iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
MYS,Asia,Malaysia,2020-04-20,5425,36,86.857,89,0,1.714,167.614,1.112,2.684,2.75,0,0.053,0.71,,,,,,,,,4324,108216,3.344,0.134,3784,0.117,0.023,43.6,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-21,5482,57,70.714,92,3,1.429,169.375,1.761,2.185,2.842,0.093,0.044,0.73,,,,,,,,,,,,,3742,0.116,0.019,52.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-22,5532,50,65.714,93,1,1.429,170.92,1.545,2.03,2.873,0.031,0.044,0.74,,,,,,,,,,113755,3.515,,3796,0.117,0.017,57.8,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-23,5603,71,60.143,95,2,1.571,173.114,2.194,1.858,2.935,0.062,0.049,0.75,,,,,,,,,3651,117406,3.627,0.113,3638,0.112,0.017,60.5,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-24,5691,88,62.857,96,1,1.429,175.833,2.719,1.942,2.966,0.031,0.044,0.75,,,,,,,,,4316,121722,3.761,0.133,3575,0.11,0.018,56.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-25,5742,51,62.429,98,2,1.429,177.408,1.576,1.929,3.028,0.062,0.044,0.75,,,,,,,,,5248,126970,3.923,0.162,3739,0.116,0.017,59.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-26,5780,38,55.857,98,0,1.286,178.582,1.174,1.726,3.028,0,0.04,0.76,,,,,,,,,4521,131491,4.063,0.14,3943,0.122,0.014,70.6,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-27,5820,40,56.429,99,1,1.429,179.818,1.236,1.743,3.059,0.031,0.044,0.79,,,,,,,,,7407,138898,4.291,0.229,4383,0.135,0.013,77.7,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-28,5851,31,52.714,100,1,1.143,180.776,0.958,1.629,3.09,0.031,0.035,0.82,,,,,,,,,7901,146799,4.536,0.244,5116,0.158,0.01,97.1,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-29,5945,94,59,100,0,1,183.68,2.904,1.823,3.09,0,0.031,0.86,,,,,,,,,7404,154203,4.764,0.229,5778,0.179,0.01,97.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-30,6002,57,57,102,2,1,185.442,1.761,1.761,3.151,0.062,0.031,0.88,,,,,,,,,,,,,6298,0.195,0.009,110.5,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,3.95
MYS,Asia,Malaysia,2020-05-01,6071,69,54.286,103,1,1,187.573,2.132,1.677,3.182,0.031,0.031,0.9,,,,,,,,,,168784,5.215,,6723,0.208,0.008,123.8,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-02,6176,105,62,103,0,0.714,190.818,3.244,1.916,3.182,0,0.022,0.91,,,,,,,,,15429,184213,5.692,0.477,8178,0.253,0.008,131.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-03,6298,122,74,105,2,1,194.587,3.769,2.286,3.244,0.062,0.031,0.91,,,,,,,,,11620,195833,6.051,0.359,9192,0.284,0.008,124.2,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-04,6353,55,76.143,105,0,0.857,196.286,1.699,2.353,3.244,0,0.026,0.88,,,,,,,,,9765,205598,6.352,0.302,9529,0.294,0.008,125.1,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-05,6383,30,76,106,1,0.857,197.213,0.927,2.348,3.275,0.031,0.026,0.87,,,,,,,,,7622,213220,6.588,0.235,9489,0.293,0.008,124.9,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-06,6428,45,69,107,1,1,198.603,1.39,2.132,3.306,0.031,0.031,0.86,,,,,,,,,8930,222150,6.864,0.276,9707,0.3,0.007,140.7,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-07,6467,39,66.429,107,0,0.714,199.808,1.205,2.052,3.306,0,0.022,0.85,,,,,,,,,8869,231019,7.138,0.274,9932,0.307,0.007,149.5,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-08,6535,68,66.286,107,0,0.571,201.909,2.101,2.048,3.306,0,0.018,0.86,,,,,,,,,8609,239628,7.404,0.266,10121,0.313,0.007,152.7,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-09,6589,54,59,108,1,0.714,203.578,1.668,1.823,3.337,0.031,0.022,0.86,,,,,,,,,,,,,9153,0.283,0.006,155.1,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-10,6656,67,51.143,108,0,0.429,205.648,2.07,1.58,3.337,0,0.013,0.85,,,,,,,,,,256937,7.938,,8729,0.27,0.006,170.7,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-11,6726,70,53.286,109,1,0.571,207.811,2.163,1.646,3.368,0.031,0.018,0.85,,,,,,,,,9111,266048,8.22,0.281,8636,0.267,0.006,162.1,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-12,6742,16,51.286,109,0,0.429,208.305,0.494,1.585,3.368,0,0.013,0.84,,,,,,,,,,,,,9037,0.279,0.006,176.2,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-13,6779,37,50.143,111,2,0.571,209.448,1.143,1.549,3.43,0.062,0.018,0.85,,,,,,,,,,,,,9252,0.286,0.005,184.5,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-14,6819,40,50.286,112,1,0.714,210.684,1.236,1.554,3.46,0.031,0.022,0.85,,,,,,,,,,297342,9.187,,9475,0.293,0.005,188.4,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-15,6855,36,45.714,112,0,0.714,211.796,1.112,1.412,3.46,0,0.022,0.86,,,,,,,,,126964,424306,13.11,3.923,26383,0.815,0.002,577.1,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-16,6872,17,40.429,113,1,0.714,212.322,0.525,1.249,3.491,0.031,0.022,0.88,,,,,,,,,9830,434136,13.413,0.304,26550,0.82,0.002,656.7,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-17,6894,22,34,113,0,0.714,213.001,0.68,1.05,3.491,0,0.022,0.91,,,,,,,,,9127,443263,13.695,0.282,26618,0.822,0.001,782.9,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-18,6941,47,30.714,113,0,0.571,214.453,1.452,0.949,3.491,0,0.018,0.96,,,,,,,,,,,,,26673,0.824,0.001,868.4,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-19,6978,37,33.714,114,1,0.714,215.597,1.143,1.042,3.522,0.031,0.022,1.02,,,,,,,,,,462257,14.282,,26540,0.82,0.001,787.2,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-20,7009,31,32.857,114,0,0.429,216.554,0.958,1.015,3.522,0,0.013,1.07,,,,,,,,,9061,471318,14.562,0.28,26344,0.814,0.001,801.8,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-21,7059,50,34.286,114,0,0.286,218.099,1.545,1.059,3.522,0,0.009,1.12,,,,,,,,,10093,481411,14.874,0.312,26296,0.812,0.001,767,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-22,7137,78,40.286,115,1,0.429,220.509,2.41,1.245,3.553,0.031,0.013,1.18,,,,,,,,,10318,491729,15.193,0.319,9632,0.298,0.004,239.1,people tested,,,,,,,,,,69.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-23,7185,48,44.714,115,0,0.286,221.992,1.483,1.382,3.553,0,0.009,1.21,,,,,,,,,8740,500469,15.463,0.27,9476,0.293,0.005,211.9,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-24,7245,60,50.143,115,0,0.286,223.846,1.854,1.549,3.553,0,0.009,1.25,,,,,,,,,7213,507682,15.686,0.223,9203,0.284,0.005,183.5,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-25,7417,172,68,115,0,0.286,229.16,5.314,2.101,3.553,0,0.009,1.29,,,,,,,,,5688,513370,15.861,0.176,8659,0.268,0.008,127.3,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-26,7604,187,89.429,115,0,0.143,234.938,5.778,2.763,3.553,0,0.004,1.26,,,,,,,,,6574,519944,16.065,0.203,8241,0.255,0.011,92.2,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-27,7619,15,87.143,115,0,0.143,235.401,0.463,2.692,3.553,0,0.004,1.17,,,,,,,,,,,,,7701,0.238,0.011,88.4,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-28,7629,10,81.429,115,0,0.143,235.71,0.309,2.516,3.553,0,0.004,1.11,,,,,,,,,,530501,16.391,,7013,0.217,0.012,86.1,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-29,7732,103,85,115,0,0,238.893,3.182,2.626,3.553,0,0,1.09,,,,,,,,,7393,537894,16.619,0.228,6595,0.204,0.013,77.6,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-30,7762,30,82.429,115,0,0,239.82,0.927,2.547,3.553,0,0,1.05,,,,,,,,,8474,546368,16.881,0.262,6557,0.203,0.013,79.5,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-05-31,7819,57,82,115,0,0,241.581,1.761,2.534,3.553,0,0,1.03,,,,,,,,,6815,553183,17.091,0.211,6500,0.201,0.013,79.3,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,3.33
MYS,Asia,Malaysia,2020-06-01,7857,38,62.857,115,0,0,242.755,1.174,1.942,3.553,0,0,1.02,,,,,,,,,7555,560738,17.325,0.233,6767,0.209,0.009,107.7,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-02,7877,20,39,115,0,0,243.373,0.618,1.205,3.553,0,0,1.03,,,,,,,,,6549,567287,17.527,0.202,6763,0.209,0.006,173.4,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-03,7970,93,50.143,115,0,0,246.246,2.873,1.549,3.553,0,0,1.06,,,,,,,,,8218,575505,17.781,0.254,7183,0.222,0.007,143.3,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-04,8247,277,88.286,115,0,0,254.804,8.558,2.728,3.553,0,0,1.06,,,,,,,,,6981,582486,17.997,0.216,7426,0.229,0.012,84.1,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-05,8266,19,76.286,116,1,0.143,255.391,0.587,2.357,3.584,0.031,0.004,0.94,,,,,,,,,8127,590613,18.248,0.251,7531,0.233,0.01,98.7,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-06,8303,37,77.286,117,1,0.286,256.535,1.143,2.388,3.615,0.031,0.009,0.85,,,,,,,,,8841,599454,18.521,0.273,7584,0.234,0.01,98.1,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-07,8322,19,71.857,117,0,0.286,257.122,0.587,2.22,3.615,0,0.009,0.77,,,,,,,,,,,,,7666,0.237,0.009,106.7,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-08,8329,7,67.429,117,0,0.286,257.338,0.216,2.083,3.615,0,0.009,0.71,,,,,,,,,,614239,18.978,,7643,0.236,0.009,113.3,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-09,8336,7,65.571,117,0,0.286,257.554,0.216,2.026,3.615,0,0.009,0.68,,,,,,,,,6081,620320,19.166,0.188,7576,0.234,0.009,115.5,people tested,,,,,,,,,,75,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-10,8338,2,52.571,118,1,0.429,257.616,0.062,1.624,3.646,0.031,0.013,0.66,,,,,,,,,5455,625775,19.334,0.169,7181,0.222,0.007,136.6,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-11,8369,31,17.429,118,0,0.429,258.574,0.958,0.538,3.646,0,0.013,0.65,,,,,,,,,5833,631608,19.515,0.18,7017,0.217,0.002,402.6,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-12,8402,33,19.429,119,1,0.429,259.593,1.02,0.6,3.677,0.031,0.013,0.64,,,,,,,,,9072,640680,19.795,0.28,7152,0.221,0.003,368.1,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-13,8445,43,20.286,120,1,0.429,260.922,1.329,0.627,3.708,0.031,0.013,0.63,,,,,,,,,5375,646055,19.961,0.166,6657,0.206,0.003,328.2,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-14,8453,8,18.714,121,1,0.571,261.169,0.247,0.578,3.738,0.031,0.018,0.61,,,,,,,,,5289,651344,20.124,0.163,6357,0.196,0.003,339.7,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-15,8494,41,23.571,121,0,0.571,262.436,1.267,0.728,3.738,0,0.018,0.61,,,,,,,,,4866,656210,20.275,0.15,5996,0.185,0.004,254.4,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-16,8505,11,24.143,121,0,0.571,262.776,0.34,0.746,3.738,0,0.018,0.59,,,,,,,,,3422,659632,20.38,0.106,5616,0.174,0.004,232.6,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-17,8515,10,25.286,121,0,0.429,263.085,0.309,0.781,3.738,0,0.013,0.57,,,,,,,,,4702,664334,20.526,0.145,5508,0.17,0.005,217.8,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-18,8529,14,22.857,121,0,0.429,263.517,0.433,0.706,3.738,0,0.013,0.56,,,,,,,,,5255,669589,20.688,0.162,5426,0.168,0.004,237.4,people tested,,,,,,,,,,57.41,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-19,8535,6,19,121,0,0.286,263.703,0.185,0.587,3.738,0,0.009,0.55,,,,,,,,,4962,674551,20.841,0.153,4839,0.15,0.004,254.7,people tested,,,,,,,,,,54.63,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-20,8556,21,15.857,121,0,0.143,264.351,0.649,0.49,3.738,0,0.004,0.55,,,,,,,,,5275,679826,21.004,0.163,4824,0.149,0.003,304.2,people tested,,,,,,,,,,54.63,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-21,8572,16,17,121,0,0,264.846,0.494,0.525,3.738,0,0,0.55,,,,,,,,,4142,683968,21.132,0.128,4661,0.144,0.004,274.2,people tested,,,,,,,,,,54.63,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-22,8587,15,13.286,121,0,0,265.309,0.463,0.41,3.738,0,0,0.54,,,,,,,,,2937,686905,21.223,0.091,4385,0.135,0.003,330,people tested,,,,,,,,,,54.63,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-23,8590,3,12.143,121,0,0,265.402,0.093,0.375,3.738,0,0,0.54,,,,,,,,,6698,693603,21.43,0.207,4853,0.15,0.003,399.7,people tested,,,,,,,,,,54.63,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-24,8596,6,11.571,121,0,0,265.587,0.185,0.358,3.738,0,0,0.54,,,,,,,,,10733,704336,21.762,0.332,5715,0.177,0.002,493.9,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-25,8600,4,10.143,121,0,0,265.711,0.124,0.313,3.738,0,0,0.54,,,,,,,,,11842,716178,22.127,0.366,6656,0.206,0.002,656.2,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-26,8606,6,10.143,121,0,0,265.896,0.185,0.313,3.738,0,0,0.55,,,,,,,,,12938,729116,22.527,0.4,7795,0.241,0.001,768.5,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-27,8616,10,8.571,121,0,0,266.205,0.309,0.265,3.738,0,0,0.57,,,,,,,,,10342,739458,22.847,0.32,8519,0.263,0.001,993.9,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-28,8634,18,8.857,121,0,0,266.761,0.556,0.274,3.738,0,0,0.59,,,,,,,,,10492,749950,23.171,0.324,9426,0.291,0.001,1064.2,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-29,8637,3,7.143,121,0,0,266.854,0.093,0.221,3.738,0,0,0.58,,,,,,,,,6221,756171,23.363,0.192,9895,0.306,0.001,1385.3,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-06-30,8639,2,7,121,0,0,266.916,0.062,0.216,3.738,0,0,0.59,,,,,,,,,8828,764999,23.636,0.273,10199,0.315,0.001,1457,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,7.72
MYS,Asia,Malaysia,2020-07-01,8640,1,6.286,121,0,0,266.947,0.031,0.194,3.738,0,0,0.61,,,,,,,,,8912,773911,23.911,0.275,9939,0.307,0.001,1581.1,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-07-02,8643,3,6.143,121,0,0,267.04,0.093,0.19,3.738,0,0,0.64,,,,,,,,,8727,782638,24.181,0.27,9494,0.293,0.001,1545.5,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-07-03,8648,5,6,121,0,0,267.194,0.154,0.185,3.738,0,0,0.68,,,,,,,,,8221,790859,24.435,0.254,8820,0.273,0.001,1470,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-07-04,8658,10,6,121,0,0,267.503,0.309,0.185,3.738,0,0,0.73,,,,,,,,,6937,797796,24.649,0.214,8334,0.257,0.001,1389,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-07-05,8663,5,4.143,121,0,0,267.657,0.154,0.128,3.738,0,0,0.76,,,,,,,,,6722,804518,24.857,0.208,7795,0.241,0.001,1881.5,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-07-06,8668,5,4.429,121,0,0,267.812,0.154,0.137,3.738,0,0,0.8,,,,,,,,,5539,810057,25.028,0.171,7698,0.238,0.001,1738.1,people tested,,,,,,,,,,50.93,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
